,StrategyName,InvestmentManager,TradingDay,WindCode,SecuType,TargetWeight
991,Linear Optimization,IV001,2022/1/24,600795.SH,STOCK,0.0042824
992,Linear Optimization,IV001,2022/1/24,600809.SH,STOCK,0.02
993,Linear Optimization,IV001,2022/1/24,600848.SH,STOCK,0.0180477
994,Linear Optimization,IV001,2022/1/24,600872.SH,STOCK,0.02
995,Linear Optimization,IV001,2022/1/24,600900.SH,STOCK,0.02
996,Linear Optimization,IV001,2022/1/24,600143.SH,STOCK,0.004279755
997,Linear Optimization,IV001,2022/1/24,002044.SZ,STOCK,0.02
998,Linear Optimization,IV001,2022/1/24,601988.SH,STOCK,0.02
999,Linear Optimization,IV001,2022/1/24,601398.SH,STOCK,0.02
1000,Linear Optimization,IV001,2022/1/24,601628.SH,STOCK,0.02
1001,Linear Optimization,IV001,2022/1/24,601318.SH,STOCK,0.02
1002,Linear Optimization,IV001,2022/1/24,601919.SH,STOCK,0.0066539
1003,Linear Optimization,IV001,2022/1/24,601939.SH,STOCK,0.02
1004,Linear Optimization,IV001,2022/1/24,601088.SH,STOCK,0.00606
1005,Linear Optimization,IV001,2022/1/24,601857.SH,STOCK,0.0122109
1006,Linear Optimization,IV001,2022/1/24,601899.SH,STOCK,0.02
1007,Linear Optimization,IV001,2022/1/24,601668.SH,STOCK,0.0145339
1008,Linear Optimization,IV001,2022/1/24,601633.SH,STOCK,0.014138
1009,Linear Optimization,IV001,2022/1/24,601888.SH,STOCK,0.0118473
1010,Linear Optimization,IV001,2022/1/24,002352.SZ,STOCK,0.02
1011,Linear Optimization,IV001,2022/1/24,300059.SZ,STOCK,0.02
1012,Linear Optimization,IV001,2022/1/24,002415.SZ,STOCK,0.02
1013,Linear Optimization,IV001,2022/1/24,002459.SZ,STOCK,0.0136856
1014,Linear Optimization,IV001,2022/1/24,601012.SH,STOCK,0.02
1015,Linear Optimization,IV001,2022/1/24,601288.SH,STOCK,0.02
1016,Linear Optimization,IV001,2022/1/24,002475.SZ,STOCK,0.02
1017,Linear Optimization,IV001,2022/1/24,002568.SZ,STOCK,0.0061995
1018,Linear Optimization,IV001,2022/1/24,002594.SZ,STOCK,0.02
1019,Linear Optimization,IV001,2022/1/24,002607.SZ,STOCK,0.0028611
1020,Linear Optimization,IV001,2022/1/24,002624.SZ,STOCK,0.0099396
1021,Linear Optimization,IV001,2022/1/24,601231.SH,STOCK,0.02
1022,Linear Optimization,IV001,2022/1/24,603288.SH,STOCK,0.02
1023,Linear Optimization,IV001,2022/1/24,601865.SH,STOCK,0.02
1024,Linear Optimization,IV001,2022/1/24,000333.SZ,STOCK,0.02
1025,Linear Optimization,IV001,2022/1/24,603899.SH,STOCK,0.0028611
1026,Linear Optimization,IV001,2022/1/24,002791.SZ,STOCK,0.0130878
1027,Linear Optimization,IV001,2022/1/24,603338.SH,STOCK,0.02
1028,Linear Optimization,IV001,2022/1/24,002812.SZ,STOCK,0.02
1029,Linear Optimization,IV001,2022/1/24,603658.SH,STOCK,0.0132778
1030,Linear Optimization,IV001,2022/1/24,300558.SZ,STOCK,0.02
1031,Linear Optimization,IV001,2022/1/24,603501.SH,STOCK,0.0007048
1032,Linear Optimization,IV001,2022/1/24,300628.SZ,STOCK,0.0093258
1033,Linear Optimization,IV001,2022/1/24,601162.SH,STOCK,0.002616
1034,Linear Optimization,IV001,2022/1/24,300888.SZ,STOCK,0.0030492
1035,Linear Optimization,IV001,2022/1/24,300760.SZ,STOCK,0.02
1036,Linear Optimization,IV001,2022/1/24,603259.SH,STOCK,0.02
1037,Linear Optimization,IV001,2022/1/24,300750.SZ,STOCK,0.02
1038,Linear Optimization,IV001,2022/1/24,601698.SH,STOCK,0.0157014
1039,Linear Optimization,IV001,2022/1/24,300866.SZ,STOCK,0.02
1040,Linear Optimization,IV001,2022/1/24,601658.SH,STOCK,0.0086962
1041,Linear Optimization,IV001,2022/1/24,300999.SZ,STOCK,0.016564
1042,Linear Optimization,IV001,2022/1/24,688981.SH,STOCK,0.02
1043,Linear Optimization,IV001,2022/1/25,000066.SZ,STOCK,0.0185011
1044,Linear Optimization,IV001,2022/1/25,000425.SZ,STOCK,0.0034531
1045,Linear Optimization,IV001,2022/1/25,000568.SZ,STOCK,0.02
1046,Linear Optimization,IV001,2022/1/25,000708.SZ,STOCK,0.0067468
1047,Linear Optimization,IV001,2022/1/25,000858.SZ,STOCK,0.02
1048,Linear Optimization,IV001,2022/1/25,600030.SH,STOCK,0.02
1049,Linear Optimization,IV001,2022/1/25,600036.SH,STOCK,0.02
1050,Linear Optimization,IV001,2022/1/25,600109.SH,STOCK,0.02
1051,Linear Optimization,IV001,2022/1/25,600309.SH,STOCK,0.016822412
1052,Linear Optimization,IV001,2022/1/25,600406.SH,STOCK,0.0136856
1053,Linear Optimization,IV001,2022/1/25,600489.SH,STOCK,0.0130759
1054,Linear Optimization,IV001,2022/1/25,600519.SH,STOCK,0.02
1055,Linear Optimization,IV001,2022/1/25,600585.SH,STOCK,3.28E-18
1056,Linear Optimization,IV001,2022/1/25,600690.SH,STOCK,0.0146531
1057,Linear Optimization,IV001,2022/1/25,600795.SH,STOCK,0.0042824
1058,Linear Optimization,IV001,2022/1/25,600809.SH,STOCK,0.02
1059,Linear Optimization,IV001,2022/1/25,600848.SH,STOCK,0.0180477
1060,Linear Optimization,IV001,2022/1/25,600872.SH,STOCK,0.02
1061,Linear Optimization,IV001,2022/1/25,600900.SH,STOCK,0.02
1062,Linear Optimization,IV001,2022/1/25,600143.SH,STOCK,0.000403588
1063,Linear Optimization,IV001,2022/1/25,002044.SZ,STOCK,0.0132778
1064,Linear Optimization,IV001,2022/1/25,601988.SH,STOCK,0.02
1065,Linear Optimization,IV001,2022/1/25,601398.SH,STOCK,0.02
1066,Linear Optimization,IV001,2022/1/25,601628.SH,STOCK,0.02
1067,Linear Optimization,IV001,2022/1/25,601318.SH,STOCK,0.02
1068,Linear Optimization,IV001,2022/1/25,601919.SH,STOCK,0.0066539
1069,Linear Optimization,IV001,2022/1/25,601939.SH,STOCK,0.02
1070,Linear Optimization,IV001,2022/1/25,601088.SH,STOCK,0.00606
1071,Linear Optimization,IV001,2022/1/25,601857.SH,STOCK,0.0122109
1072,Linear Optimization,IV001,2022/1/25,601899.SH,STOCK,0.02
1073,Linear Optimization,IV001,2022/1/25,601668.SH,STOCK,0.0145339
1074,Linear Optimization,IV001,2022/1/25,601633.SH,STOCK,0.014138
1075,Linear Optimization,IV001,2022/1/25,601888.SH,STOCK,0.0118473
1076,Linear Optimization,IV001,2022/1/25,002352.SZ,STOCK,0.02
1077,Linear Optimization,IV001,2022/1/25,300059.SZ,STOCK,0.02
1078,Linear Optimization,IV001,2022/1/25,002415.SZ,STOCK,0.02
1079,Linear Optimization,IV001,2022/1/25,002459.SZ,STOCK,0.02
1080,Linear Optimization,IV001,2022/1/25,601012.SH,STOCK,0.02
1081,Linear Optimization,IV001,2022/1/25,601288.SH,STOCK,0.02
1082,Linear Optimization,IV001,2022/1/25,002475.SZ,STOCK,0.02
1083,Linear Optimization,IV001,2022/1/25,002568.SZ,STOCK,0.0061995
1084,Linear Optimization,IV001,2022/1/25,002594.SZ,STOCK,0.02
1085,Linear Optimization,IV001,2022/1/25,002607.SZ,STOCK,0.0028611
1086,Linear Optimization,IV001,2022/1/25,002624.SZ,STOCK,0.0099396
1087,Linear Optimization,IV001,2022/1/25,601231.SH,STOCK,0.02
1088,Linear Optimization,IV001,2022/1/25,603288.SH,STOCK,0.02
1089,Linear Optimization,IV001,2022/1/25,002709.SZ,STOCK,1.30E-18
1090,Linear Optimization,IV001,2022/1/25,601865.SH,STOCK,0.02
1091,Linear Optimization,IV001,2022/1/25,000333.SZ,STOCK,0.02
1092,Linear Optimization,IV001,2022/1/25,603899.SH,STOCK,0.0028611
1093,Linear Optimization,IV001,2022/1/25,002791.SZ,STOCK,0.0130878
1094,Linear Optimization,IV001,2022/1/25,603338.SH,STOCK,0.02
1095,Linear Optimization,IV001,2022/1/25,002812.SZ,STOCK,0.02
1096,Linear Optimization,IV001,2022/1/25,603658.SH,STOCK,0.02
1097,Linear Optimization,IV001,2022/1/25,300558.SZ,STOCK,0.02
1098,Linear Optimization,IV001,2022/1/25,603501.SH,STOCK,0.0007048
1099,Linear Optimization,IV001,2022/1/25,300628.SZ,STOCK,0.0093258
1100,Linear Optimization,IV001,2022/1/25,601162.SH,STOCK,0.002616
1101,Linear Optimization,IV001,2022/1/25,300888.SZ,STOCK,0.0030492
1102,Linear Optimization,IV001,2022/1/25,300760.SZ,STOCK,0.02
1103,Linear Optimization,IV001,2022/1/25,603259.SH,STOCK,0.02
1104,Linear Optimization,IV001,2022/1/25,300750.SZ,STOCK,0.02
1105,Linear Optimization,IV001,2022/1/25,601698.SH,STOCK,0.0157014
1106,Linear Optimization,IV001,2022/1/25,300866.SZ,STOCK,0.02
1107,Linear Optimization,IV001,2022/1/25,601658.SH,STOCK,0.0086962
1108,Linear Optimization,IV001,2022/1/25,300999.SZ,STOCK,0.016564
1109,Linear Optimization,IV001,2022/1/25,688981.SH,STOCK,0.02
1110,Linear Optimization,IV001,2022/1/26,000066.SZ,STOCK,0.0185011
1111,Linear Optimization,IV001,2022/1/26,000425.SZ,STOCK,0.0034531
1112,Linear Optimization,IV001,2022/1/26,000568.SZ,STOCK,0.02
1113,Linear Optimization,IV001,2022/1/26,000708.SZ,STOCK,0.0067468
1114,Linear Optimization,IV001,2022/1/26,000858.SZ,STOCK,0.02
1115,Linear Optimization,IV001,2022/1/26,600030.SH,STOCK,0.02
1116,Linear Optimization,IV001,2022/1/26,600036.SH,STOCK,0.02
1117,Linear Optimization,IV001,2022/1/26,600109.SH,STOCK,0.02
1118,Linear Optimization,IV001,2022/1/26,600309.SH,STOCK,0.016584366
1119,Linear Optimization,IV001,2022/1/26,600406.SH,STOCK,0.02
1120,Linear Optimization,IV001,2022/1/26,600489.SH,STOCK,0.0130759
1121,Linear Optimization,IV001,2022/1/26,600519.SH,STOCK,0.02
1122,Linear Optimization,IV001,2022/1/26,600690.SH,STOCK,0.0146531
1123,Linear Optimization,IV001,2022/1/26,600795.SH,STOCK,0.0042824
1124,Linear Optimization,IV001,2022/1/26,600809.SH,STOCK,0.02
1125,Linear Optimization,IV001,2022/1/26,600848.SH,STOCK,0.0180477
1126,Linear Optimization,IV001,2022/1/26,600872.SH,STOCK,0.02
1127,Linear Optimization,IV001,2022/1/26,600900.SH,STOCK,0.02
1128,Linear Optimization,IV001,2022/1/26,600143.SH,STOCK,0.000641634
1129,Linear Optimization,IV001,2022/1/26,002044.SZ,STOCK,0.0132778
1130,Linear Optimization,IV001,2022/1/26,601988.SH,STOCK,0.02
1131,Linear Optimization,IV001,2022/1/26,601398.SH,STOCK,0.02
1132,Linear Optimization,IV001,2022/1/26,601628.SH,STOCK,0.02
1133,Linear Optimization,IV001,2022/1/26,601318.SH,STOCK,0.02
1134,Linear Optimization,IV001,2022/1/26,601919.SH,STOCK,0.0066539
1135,Linear Optimization,IV001,2022/1/26,601939.SH,STOCK,0.02
1136,Linear Optimization,IV001,2022/1/26,601088.SH,STOCK,0.00606
1137,Linear Optimization,IV001,2022/1/26,601857.SH,STOCK,0.0122109
1138,Linear Optimization,IV001,2022/1/26,601601.SH,STOCK,2.08E-17
1139,Linear Optimization,IV001,2022/1/26,601899.SH,STOCK,0.02
1140,Linear Optimization,IV001,2022/1/26,601668.SH,STOCK,0.0145339
1141,Linear Optimization,IV001,2022/1/26,601633.SH,STOCK,0.014138
1142,Linear Optimization,IV001,2022/1/26,601888.SH,STOCK,0.0118473
1143,Linear Optimization,IV001,2022/1/26,002352.SZ,STOCK,0.02
1144,Linear Optimization,IV001,2022/1/26,300059.SZ,STOCK,0.02
1145,Linear Optimization,IV001,2022/1/26,002415.SZ,STOCK,0.02
1146,Linear Optimization,IV001,2022/1/26,002459.SZ,STOCK,0.0136856
1147,Linear Optimization,IV001,2022/1/26,601012.SH,STOCK,0.02
1148,Linear Optimization,IV001,2022/1/26,002460.SZ,STOCK,1.18E-15
1149,Linear Optimization,IV001,2022/1/26,601288.SH,STOCK,0.02
1150,Linear Optimization,IV001,2022/1/26,002475.SZ,STOCK,0.02
1151,Linear Optimization,IV001,2022/1/26,002568.SZ,STOCK,0.0061995
1152,Linear Optimization,IV001,2022/1/26,002594.SZ,STOCK,0.02
1153,Linear Optimization,IV001,2022/1/26,002607.SZ,STOCK,0.0028611
1154,Linear Optimization,IV001,2022/1/26,002624.SZ,STOCK,0.0099396
1155,Linear Optimization,IV001,2022/1/26,601231.SH,STOCK,0.02
1156,Linear Optimization,IV001,2022/1/26,603288.SH,STOCK,0.02
1157,Linear Optimization,IV001,2022/1/26,002709.SZ,STOCK,1.04E-17
1158,Linear Optimization,IV001,2022/1/26,601865.SH,STOCK,0.02
1159,Linear Optimization,IV001,2022/1/26,000333.SZ,STOCK,0.02
1160,Linear Optimization,IV001,2022/1/26,603899.SH,STOCK,0.0028611
1161,Linear Optimization,IV001,2022/1/26,002791.SZ,STOCK,0.0130878
1162,Linear Optimization,IV001,2022/1/26,603338.SH,STOCK,0.02
1163,Linear Optimization,IV001,2022/1/26,002812.SZ,STOCK,0.02
1164,Linear Optimization,IV001,2022/1/26,603658.SH,STOCK,0.02
1165,Linear Optimization,IV001,2022/1/26,300558.SZ,STOCK,0.02
1166,Linear Optimization,IV001,2022/1/26,603501.SH,STOCK,0.0007048
1167,Linear Optimization,IV001,2022/1/26,300628.SZ,STOCK,0.0093258
1168,Linear Optimization,IV001,2022/1/26,601162.SH,STOCK,0.002616
1169,Linear Optimization,IV001,2022/1/26,300888.SZ,STOCK,0.0030492
1170,Linear Optimization,IV001,2022/1/26,300760.SZ,STOCK,0.02
1171,Linear Optimization,IV001,2022/1/26,603259.SH,STOCK,0.02
1172,Linear Optimization,IV001,2022/1/26,300750.SZ,STOCK,0.02
1173,Linear Optimization,IV001,2022/1/26,601698.SH,STOCK,0.0157014
1174,Linear Optimization,IV001,2022/1/26,300866.SZ,STOCK,0.02
1175,Linear Optimization,IV001,2022/1/26,601658.SH,STOCK,0.0086962
1176,Linear Optimization,IV001,2022/1/26,300999.SZ,STOCK,0.016564
1177,Linear Optimization,IV001,2022/1/26,688981.SH,STOCK,0.02
1178,Linear Optimization,IV001,2022/1/27,000066.SZ,STOCK,0.0185011
1179,Linear Optimization,IV001,2022/1/27,000425.SZ,STOCK,0.0034531
1180,Linear Optimization,IV001,2022/1/27,000568.SZ,STOCK,0.02
1181,Linear Optimization,IV001,2022/1/27,000708.SZ,STOCK,0.0067468
1182,Linear Optimization,IV001,2022/1/27,000725.SZ,STOCK,7.61E-16
1183,Linear Optimization,IV001,2022/1/27,000858.SZ,STOCK,0.02
1184,Linear Optimization,IV001,2022/1/27,600030.SH,STOCK,0.02
1185,Linear Optimization,IV001,2022/1/27,600036.SH,STOCK,0.02
1186,Linear Optimization,IV001,2022/1/27,600109.SH,STOCK,0.019824679
1187,Linear Optimization,IV001,2022/1/27,600309.SH,STOCK,0.017226
1188,Linear Optimization,IV001,2022/1/27,600406.SH,STOCK,0.02
1189,Linear Optimization,IV001,2022/1/27,600489.SH,STOCK,0.0130759
1190,Linear Optimization,IV001,2022/1/27,600519.SH,STOCK,0.02
1191,Linear Optimization,IV001,2022/1/27,600690.SH,STOCK,0.0146531
1192,Linear Optimization,IV001,2022/1/27,600795.SH,STOCK,0.0042824
1193,Linear Optimization,IV001,2022/1/27,600809.SH,STOCK,0.02
1194,Linear Optimization,IV001,2022/1/27,600848.SH,STOCK,0.0180477
1195,Linear Optimization,IV001,2022/1/27,600872.SH,STOCK,0.02
1196,Linear Optimization,IV001,2022/1/27,600887.SH,STOCK,3.47E-18
1197,Linear Optimization,IV001,2022/1/27,600900.SH,STOCK,0.02
1198,Linear Optimization,IV001,2022/1/27,002044.SZ,STOCK,2.08E-17
1199,Linear Optimization,IV001,2022/1/27,601988.SH,STOCK,0.02
1200,Linear Optimization,IV001,2022/1/27,601398.SH,STOCK,0.02
1201,Linear Optimization,IV001,2022/1/27,601628.SH,STOCK,0.02
1202,Linear Optimization,IV001,2022/1/27,601318.SH,STOCK,0.02
1203,Linear Optimization,IV001,2022/1/27,601919.SH,STOCK,0.0066539
1204,Linear Optimization,IV001,2022/1/27,601939.SH,STOCK,0.02
1205,Linear Optimization,IV001,2022/1/27,601088.SH,STOCK,0.00606
1206,Linear Optimization,IV001,2022/1/27,601857.SH,STOCK,0.0122109
1207,Linear Optimization,IV001,2022/1/27,601601.SH,STOCK,0.002791321
1208,Linear Optimization,IV001,2022/1/27,601899.SH,STOCK,0.02
1209,Linear Optimization,IV001,2022/1/27,601668.SH,STOCK,0.0145339
1210,Linear Optimization,IV001,2022/1/27,601633.SH,STOCK,0.014138
1211,Linear Optimization,IV001,2022/1/27,601888.SH,STOCK,0.0118473
1212,Linear Optimization,IV001,2022/1/27,002304.SZ,STOCK,3.47E-18
1213,Linear Optimization,IV001,2022/1/27,002352.SZ,STOCK,0.02
1214,Linear Optimization,IV001,2022/1/27,300059.SZ,STOCK,0.02
1215,Linear Optimization,IV001,2022/1/27,002415.SZ,STOCK,0.02
1216,Linear Optimization,IV001,2022/1/27,002459.SZ,STOCK,0.0136856
1217,Linear Optimization,IV001,2022/1/27,601012.SH,STOCK,0.02
1218,Linear Optimization,IV001,2022/1/27,601288.SH,STOCK,0.02
1219,Linear Optimization,IV001,2022/1/27,002475.SZ,STOCK,0.02
1220,Linear Optimization,IV001,2022/1/27,002568.SZ,STOCK,0.0061995
1221,Linear Optimization,IV001,2022/1/27,002594.SZ,STOCK,0.02
1222,Linear Optimization,IV001,2022/1/27,002607.SZ,STOCK,0.0028611
1223,Linear Optimization,IV001,2022/1/27,002624.SZ,STOCK,0.0099396
1224,Linear Optimization,IV001,2022/1/27,601231.SH,STOCK,0.02
1225,Linear Optimization,IV001,2022/1/27,603288.SH,STOCK,0.02
1226,Linear Optimization,IV001,2022/1/27,002709.SZ,STOCK,3.47E-18
1227,Linear Optimization,IV001,2022/1/27,601865.SH,STOCK,0.02
1228,Linear Optimization,IV001,2022/1/27,000333.SZ,STOCK,0.02
1229,Linear Optimization,IV001,2022/1/27,603899.SH,STOCK,0.0028611
1230,Linear Optimization,IV001,2022/1/27,002791.SZ,STOCK,0.0130878
1231,Linear Optimization,IV001,2022/1/27,603338.SH,STOCK,0.02
1232,Linear Optimization,IV001,2022/1/27,002812.SZ,STOCK,0.02
1233,Linear Optimization,IV001,2022/1/27,603658.SH,STOCK,0.02
1234,Linear Optimization,IV001,2022/1/27,300558.SZ,STOCK,0.02
1235,Linear Optimization,IV001,2022/1/27,603501.SH,STOCK,0.0007048
1236,Linear Optimization,IV001,2022/1/27,300628.SZ,STOCK,0.0093258
1237,Linear Optimization,IV001,2022/1/27,603233.SH,STOCK,0.0132778
1238,Linear Optimization,IV001,2022/1/27,300888.SZ,STOCK,0.0030492
1239,Linear Optimization,IV001,2022/1/27,300760.SZ,STOCK,0.02
1240,Linear Optimization,IV001,2022/1/27,603259.SH,STOCK,0.02
1241,Linear Optimization,IV001,2022/1/27,300750.SZ,STOCK,0.02
1242,Linear Optimization,IV001,2022/1/27,601698.SH,STOCK,0.0157014
1243,Linear Optimization,IV001,2022/1/27,300866.SZ,STOCK,0.02
1244,Linear Optimization,IV001,2022/1/27,601658.SH,STOCK,0.0086962
1245,Linear Optimization,IV001,2022/1/27,300999.SZ,STOCK,0.016564
1246,Linear Optimization,IV001,2022/1/27,688981.SH,STOCK,0.02
1247,Linear Optimization,IV001,2022/1/28,000002.SZ,STOCK,6.73E-05
1248,Linear Optimization,IV001,2022/1/28,000066.SZ,STOCK,0.0177883
1249,Linear Optimization,IV001,2022/1/28,000425.SZ,STOCK,0.0030472
1250,Linear Optimization,IV001,2022/1/28,000568.SZ,STOCK,0.02
1251,Linear Optimization,IV001,2022/1/28,000708.SZ,STOCK,0.0067973
1252,Linear Optimization,IV001,2022/1/28,000858.SZ,STOCK,0.02
1253,Linear Optimization,IV001,2022/1/28,600030.SH,STOCK,0.02
1254,Linear Optimization,IV001,2022/1/28,600036.SH,STOCK,0.02
1255,Linear Optimization,IV001,2022/1/28,600109.SH,STOCK,0.014902698
1256,Linear Optimization,IV001,2022/1/28,600309.SH,STOCK,0.0168993
1257,Linear Optimization,IV001,2022/1/28,600406.SH,STOCK,0.02
1258,Linear Optimization,IV001,2022/1/28,600489.SH,STOCK,0.0124621
1259,Linear Optimization,IV001,2022/1/28,600519.SH,STOCK,0.02
1260,Linear Optimization,IV001,2022/1/28,600585.SH,STOCK,6.94E-18
1261,Linear Optimization,IV001,2022/1/28,600690.SH,STOCK,0.0163802
1262,Linear Optimization,IV001,2022/1/28,600795.SH,STOCK,0.0035764
1263,Linear Optimization,IV001,2022/1/28,600809.SH,STOCK,0.02
1264,Linear Optimization,IV001,2022/1/28,600848.SH,STOCK,0.02
1265,Linear Optimization,IV001,2022/1/28,600872.SH,STOCK,0.02
1266,Linear Optimization,IV001,2022/1/28,600900.SH,STOCK,0.02
1267,Linear Optimization,IV001,2022/1/28,601988.SH,STOCK,0.02
1268,Linear Optimization,IV001,2022/1/28,601398.SH,STOCK,0.02
1269,Linear Optimization,IV001,2022/1/28,601628.SH,STOCK,0.02
1270,Linear Optimization,IV001,2022/1/28,601166.SH,STOCK,0.0006142
1271,Linear Optimization,IV001,2022/1/28,601318.SH,STOCK,0.02
1272,Linear Optimization,IV001,2022/1/28,601919.SH,STOCK,0.0083507
1273,Linear Optimization,IV001,2022/1/28,601939.SH,STOCK,0.02
1274,Linear Optimization,IV001,2022/1/28,601088.SH,STOCK,0.0065953
1275,Linear Optimization,IV001,2022/1/28,601857.SH,STOCK,0.0130088
1276,Linear Optimization,IV001,2022/1/28,601601.SH,STOCK,0.009824202
1277,Linear Optimization,IV001,2022/1/28,601899.SH,STOCK,0.02
1278,Linear Optimization,IV001,2022/1/28,601668.SH,STOCK,0.0164428
1279,Linear Optimization,IV001,2022/1/28,601633.SH,STOCK,0.0123402
1280,Linear Optimization,IV001,2022/1/28,601888.SH,STOCK,0.0120493
1281,Linear Optimization,IV001,2022/1/28,002304.SZ,STOCK,6.94E-18
1282,Linear Optimization,IV001,2022/1/28,002352.SZ,STOCK,0.02
1283,Linear Optimization,IV001,2022/1/28,300059.SZ,STOCK,0.02
1284,Linear Optimization,IV001,2022/1/28,002415.SZ,STOCK,0.02
1285,Linear Optimization,IV001,2022/1/28,002459.SZ,STOCK,0.0122514
1286,Linear Optimization,IV001,2022/1/28,601012.SH,STOCK,0.02
1287,Linear Optimization,IV001,2022/1/28,601288.SH,STOCK,0.02
1288,Linear Optimization,IV001,2022/1/28,002475.SZ,STOCK,0.02
1289,Linear Optimization,IV001,2022/1/28,002568.SZ,STOCK,0.0035836
1290,Linear Optimization,IV001,2022/1/28,002594.SZ,STOCK,0.02
1291,Linear Optimization,IV001,2022/1/28,002607.SZ,STOCK,0.0029799
1292,Linear Optimization,IV001,2022/1/28,002624.SZ,STOCK,0.0088011
1293,Linear Optimization,IV001,2022/1/28,601231.SH,STOCK,0.02
1294,Linear Optimization,IV001,2022/1/28,603288.SH,STOCK,0.02
1295,Linear Optimization,IV001,2022/1/28,002709.SZ,STOCK,4.34E-19
1296,Linear Optimization,IV001,2022/1/28,601865.SH,STOCK,0.02
1297,Linear Optimization,IV001,2022/1/28,000333.SZ,STOCK,0.02
1298,Linear Optimization,IV001,2022/1/28,603899.SH,STOCK,0.002772
1299,Linear Optimization,IV001,2022/1/28,002791.SZ,STOCK,0.0132165
1300,Linear Optimization,IV001,2022/1/28,603338.SH,STOCK,0.02
1301,Linear Optimization,IV001,2022/1/28,002812.SZ,STOCK,0.02
1302,Linear Optimization,IV001,2022/1/28,300558.SZ,STOCK,0.02
1303,Linear Optimization,IV001,2022/1/28,603501.SH,STOCK,4.25E-16
1304,Linear Optimization,IV001,2022/1/28,300628.SZ,STOCK,0.0093159
1305,Linear Optimization,IV001,2022/1/28,603233.SH,STOCK,0.02
1306,Linear Optimization,IV001,2022/1/28,300888.SZ,STOCK,0.0027027
1307,Linear Optimization,IV001,2022/1/28,300677.SZ,STOCK,0.0045361
1308,Linear Optimization,IV001,2022/1/28,300760.SZ,STOCK,0.02
1309,Linear Optimization,IV001,2022/1/28,603259.SH,STOCK,0.02
1310,Linear Optimization,IV001,2022/1/28,300750.SZ,STOCK,0.02
1311,Linear Optimization,IV001,2022/1/28,601698.SH,STOCK,0.0138699
1312,Linear Optimization,IV001,2022/1/28,300866.SZ,STOCK,0.0167052
1313,Linear Optimization,IV001,2022/1/28,601658.SH,STOCK,0.02
1314,Linear Optimization,IV001,2022/1/28,300999.SZ,STOCK,0.0181194
1315,Linear Optimization,IV001,2022/1/28,688981.SH,STOCK,0.02
